##  Star in a Box 
## http://lcogt.net/starinabox 
## Data for a 1 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
10168.6, 80.149, 1011.34656, 3653, 0.914
10168.6, 80.835, 1023.76434, 3648, 0.913
10168.7, 81.508, 1036.09601, 3643, 0.912
10168.7, 82.205, 1048.57621, 3639, 0.912
10168.8, 82.909, 1061.45112, 3635, 0.911
10168.8, 83.618, 1074.23674, 3630, 0.910
10168.9, 84.314, 1087.42672, 3626, 0.909
10168.9, 85.035, 1100.52522, 3622, 0.908
10169.0, 85.763, 1113.78150, 3617, 0.907
10169.0, 86.497, 1127.45703, 3612, 0.906
10169.0, 87.237, 1141.03772, 3608, 0.905
10169.1, 87.983, 1155.04791, 3603, 0.904
10169.1, 88.736, 1168.96094, 3599, 0.903
10169.2, 89.495, 1183.04156, 3594, 0.902
10169.2, 90.261, 1197.56750, 3590, 0.901
10169.3, 91.033, 1211.99269, 3586, 0.900
10169.3, 91.812, 1226.59164, 3581, 0.898
10169.4, 92.598, 1241.65231, 3577, 0.897
10169.4, 93.390, 1256.60852, 3572, 0.896
10169.4, 94.189, 1272.03775, 3568, 0.895
10169.5, 94.995, 1287.35997, 3563, 0.894
10169.5, 95.808, 1302.86675, 3559, 0.893
10169.6, 96.627, 1318.86396, 3554, 0.892
10169.6, 97.477, 1334.75022, 3550, 0.891
10169.7, 98.311, 1350.82783, 3545, 0.889
10169.7, 99.152, 1367.41393, 3541, 0.888
10169.7, 100.000, 1383.88499, 3536, 0.887
10169.8, 100.879, 1400.87698, 3532, 0.886
10169.8, 101.742, 1417.75112, 3527, 0.884
10169.8, 102.636, 1434.82852, 3523, 0.883
10169.9, 103.514, 1452.44602, 3518, 0.882
10169.9, 104.400, 1469.94133, 3513, 0.881
10170.0, 105.317, 1487.64737, 3509, 0.879
10170.0, 106.218, 1505.91341, 3504, 0.878
10170.0, 107.152, 1524.05275, 3499, 0.877
10170.1, 108.069, 1542.76579, 3495, 0.875
10170.1, 109.018, 1561.34904, 3491, 0.874
10170.1, 109.977, 1580.15613, 3486, 0.873
10170.2, 110.917, 1599.55803, 3481, 0.871
10170.2, 111.892, 1618.82536, 3477, 0.870
10170.2, 112.876, 1638.32478, 3472, 0.868
10170.3, 113.868, 1658.44090, 3467, 0.867
10170.3, 114.842, 1678.41750, 3463, 0.865
10170.3, 115.851, 1699.02590, 3458, 0.864
10170.4, 116.869, 1719.49137, 3454, 0.862
10170.4, 117.896, 1740.20335, 3449, 0.861
10170.4, 118.932, 1761.57038, 3444, 0.859
10170.5, 119.978, 1782.78922, 3440, 0.858
10170.5, 121.032, 1804.26365, 3435, 0.856
10170.5, 122.096, 1826.41725, 3430, 0.855
10170.6, 123.169, 1848.41720, 3425, 0.853
10170.6, 124.251, 1871.11293, 3421, 0.851
10170.6, 125.343, 1893.65125, 3416, 0.850
10170.7, 126.445, 1916.46106, 3411, 0.848
10170.7, 127.585, 1939.99227, 3406, 0.846
10170.7, 128.706, 1963.36028, 3402, 0.844
10170.8, 129.837, 1987.46734, 3397, 0.843
10170.8, 131.009, 2011.40720, 3392, 0.841
10170.8, 132.160, 2035.63542, 3388, 0.839
10170.8, 133.321, 2060.62991, 3383, 0.837
10170.9, 134.524, 2085.45105, 3378, 0.835
10170.9, 135.706, 2110.57116, 3374, 0.834
10170.9, 136.930, 2136.48575, 3368, 0.832
10171.0, 138.166, 2162.22060, 3364, 0.830
10171.0, 139.380, 2188.76936, 3359, 0.828
10171.0, 140.637, 2215.13398, 3354, 0.826
10171.0, 141.906, 2241.81618, 3349, 0.824
10171.1, 143.153, 2269.34226, 3344, 0.822
10171.1, 144.444, 2296.67742, 3340, 0.820
10171.1, 145.747, 2324.34184, 3334, 0.818
10171.1, 147.062, 2352.88120, 3330, 0.815
10171.2, 148.388, 2381.22262, 3325, 0.813
10171.2, 149.727, 2410.46039, 3320, 0.811
10171.2, 151.078, 2439.49538, 3315, 0.809
10171.2, 152.440, 2468.88010, 3310, 0.807
10171.3, 153.851, 2499.19418, 3305, 0.804
10171.3, 155.239, 2529.29800, 3300, 0.802
10171.3, 156.639, 2559.76443, 3295, 0.800
10171.3, 158.052, 2591.19442, 3290, 0.797
10171.4, 159.514, 2622.40642, 3285, 0.795
10171.4, 10.297, 54.77722, 4916, 0.793
10172.6, 10.297, 54.80245, 4916, 0.793
10173.9, 10.297, 54.86558, 4917, 0.793
10175.1, 10.299, 54.95409, 4919, 0.793
10176.4, 10.299, 55.06809, 4922, 0.793
10177.7, 10.299, 55.19503, 4924, 0.792
10178.9, 10.299, 55.33501, 4927, 0.792
10180.2, 10.301, 55.50090, 4931, 0.792
10181.4, 10.304, 55.68010, 4934, 0.792
10182.7, 10.304, 55.88561, 4939, 0.792
10184.0, 10.306, 56.09188, 4942, 0.791
10185.2, 10.309, 56.31188, 4947, 0.791
10186.5, 10.313, 56.55878, 4951, 0.791
10187.7, 10.316, 56.80676, 4956, 0.791
10189.0, 10.320, 57.06897, 4960, 0.791
10190.3, 10.325, 57.35879, 4966, 0.791
10191.5, 10.332, 57.65009, 4970, 0.790
10192.8, 10.337, 57.95621, 4975, 0.790
10194.0, 10.344, 58.27738, 4981, 0.790
10195.3, 10.354, 58.61382, 4985, 0.790
10196.5, 10.361, 58.95220, 4991, 0.790
10197.8, 10.373, 59.31984, 4996, 0.789
10199.1, 10.382, 59.68978, 5001, 0.789
10200.3, 10.394, 60.07586, 5006, 0.789
10201.6, 10.406, 60.47836, 5012, 0.789
10202.8, 10.421, 60.89758, 5016, 0.789
10204.1, 10.438, 61.31970, 5022, 0.788
10205.4, 10.452, 61.75896, 5027, 0.788
10206.6, 10.471, 62.21570, 5032, 0.788
10207.9, 10.491, 62.67582, 5037, 0.788
10209.1, 10.510, 63.15387, 5042, 0.788
10210.4, 10.532, 63.65023, 5047, 0.787
10211.7, 10.556, 64.16527, 5050, 0.787
10212.9, 10.580, 64.68447, 5055, 0.787
10214.2, 10.607, 65.22288, 5059, 0.787
10215.4, 10.637, 65.78093, 5063, 0.786
10216.7, 10.666, 66.34375, 5066, 0.786
10217.9, 10.698, 66.92679, 5070, 0.786
10219.2, 10.732, 67.53051, 5073, 0.786
10220.5, 10.767, 68.13967, 5077, 0.786
10221.7, 10.804, 68.77015, 5079, 0.785
10223.0, 10.844, 69.42246, 5082, 0.785
10224.2, 10.887, 70.08095, 5084, 0.785
10225.5, 10.932, 70.76198, 5086, 0.785
10226.8, 10.977, 71.44963, 5087, 0.784
10228.0, 11.028, 72.16058, 5089, 0.784
10229.3, 11.079, 72.89538, 5090, 0.784
10230.5, 11.133, 73.63766, 5090, 0.784
10231.8, 11.189, 74.38751, 5091, 0.783
10233.1, 11.249, 75.17960, 5090, 0.783
10234.3, 11.311, 75.98012, 5090, 0.783
10235.6, 11.376, 76.78917, 5089, 0.783
10236.8, 11.445, 77.62471, 5087, 0.782
10238.1, 11.516, 78.48741, 5085, 0.782
10239.3, 11.590, 79.35970, 5084, 0.782
10240.6, 11.668, 80.26016, 5080, 0.781
10241.9, 11.749, 81.17083, 5077, 0.781
10243.1, 11.833, 82.11075, 5073, 0.781
10244.4, 11.921, 83.08067, 5070, 0.780
10245.6, 12.014, 84.06205, 5065, 0.780
10246.9, 12.109, 85.05503, 5059, 0.780
10248.2, 12.210, 86.09938, 5054, 0.779
10249.4, 12.314, 87.13648, 5048, 0.779
10250.7, 12.425, 88.20638, 5041, 0.779
10251.9, 12.537, 89.30998, 5034, 0.778
10253.2, 12.656, 90.44821, 5026, 0.778
10254.4, 12.779, 91.57987, 5018, 0.778
10255.7, 12.909, 92.76839, 5008, 0.777
10257.0, 13.041, 93.97233, 4998, 0.777
10258.2, 13.183, 95.19190, 4988, 0.777
10259.5, 13.326, 96.44950, 4977, 0.776
10260.7, 13.477, 97.74623, 4966, 0.776
10262.0, 13.636, 99.06038, 4953, 0.775
10263.3, 13.797, 100.39221, 4941, 0.775
10264.5, 13.970, 101.76537, 4927, 0.774
10265.8, 14.148, 103.18106, 4912, 0.774
10267.0, 14.332, 104.61646, 4898, 0.773
10268.3, 14.524, 106.09624, 4882, 0.773
10269.6, 14.727, 107.59696, 4866, 0.772
10270.8, 14.935, 109.14403, 4850, 0.772
10272.1, 15.153, 110.71335, 4832, 0.771
10273.3, 15.378, 112.33110, 4813, 0.771
10274.6, 15.617, 113.97248, 4794, 0.770
10275.8, 15.864, 115.66448, 4774, 0.770
10277.1, 16.118, 117.40862, 4753, 0.769
10278.4, 16.387, 119.17907, 4733, 0.768
10279.6, 16.665, 121.00408, 4710, 0.768
10280.9, 16.959, 122.85703, 4687, 0.767
10282.1, 17.262, 124.76708, 4663, 0.767
10283.4, 17.579, 126.70682, 4640, 0.766
10284.7, 17.910, 128.70636, 4614, 0.765
10285.9, 18.256, 130.76755, 4589, 0.764
10287.2, 18.617, 132.86176, 4562, 0.764
10288.4, 18.998, 135.02059, 4534, 0.763
10289.7, 19.391, 137.24610, 4506, 0.762
10291.0, 19.806, 139.50829, 4477, 0.761
10292.2, 20.240, 141.84042, 4447, 0.760
10293.5, 20.692, 144.24474, 4417, 0.759
10294.7, 21.169, 146.68983, 4385, 0.758
10296.0, 21.667, 149.21071, 4353, 0.757
10297.2, 22.192, 151.80987, 4320, 0.756
10297.3, 22.537, 155.56074, 4313, 0.756
10297.4, 22.893, 159.36759, 4305, 0.756
10297.5, 23.254, 163.26760, 4298, 0.756
10297.6, 23.616, 167.30156, 4290, 0.756
10297.7, 23.988, 171.39573, 4284, 0.756
10297.8, 24.367, 175.59009, 4276, 0.755
10297.9, 24.751, 179.88709, 4268, 0.755
10298.0, 25.142, 184.33169, 4261, 0.755
10298.1, 25.539, 188.84261, 4253, 0.755
10298.1, 25.942, 193.46393, 4245, 0.755
10298.2, 26.351, 198.24398, 4237, 0.755
10298.3, 26.773, 203.09536, 4231, 0.755
10298.4, 27.196, 208.06546, 4223, 0.755
10298.5, 27.625, 213.15720, 4215, 0.755
10298.5, 28.067, 218.42382, 4207, 0.755
10298.6, 28.510, 223.76904, 4200, 0.754
10298.7, 28.967, 229.24507, 4192, 0.754
10298.7, 29.431, 234.90919, 4184, 0.754
10298.8, 29.895, 240.65783, 4176, 0.754
10298.9, 30.374, 246.54716, 4169, 0.754
10298.9, 30.860, 252.63877, 4161, 0.754
10299.0, 31.355, 258.82129, 4153, 0.754
10299.1, 31.857, 265.15511, 4146, 0.753
10299.1, 32.367, 271.64393, 4137, 0.753
10299.2, 32.885, 278.35562, 4130, 0.753
10299.3, 33.412, 285.16748, 4122, 0.753
10299.3, 33.947, 292.14604, 4114, 0.753
10299.4, 34.491, 299.36429, 4106, 0.753
10299.4, 35.051, 306.69027, 4098, 0.753
10299.5, 35.612, 314.19553, 4091, 0.752
10299.5, 36.183, 321.88445, 4082, 0.752
10299.6, 36.771, 329.83748, 4075, 0.752
10299.6, 37.368, 337.90919, 4066, 0.752
10299.7, 37.966, 346.17843, 4059, 0.752
10299.7, 38.583, 354.73170, 4050, 0.752
10299.8, 39.210, 363.41262, 4043, 0.751
10299.8, 39.838, 372.30597, 4035, 0.751
10299.9, 40.486, 381.41696, 4027, 0.751
10299.9, 41.143, 390.84090, 4019, 0.751
10300.0, 41.812, 400.40547, 4011, 0.751
10300.0, 42.491, 410.20410, 4003, 0.751
10300.1, 43.182, 420.33930, 3995, 0.750
10300.1, 43.883, 430.62575, 3987, 0.750
10300.1, 44.596, 441.16393, 3979, 0.750
10300.2, 45.331, 451.96000, 3971, 0.750
10300.2, 46.068, 463.12689, 3963, 0.750
10300.3, 46.817, 474.46043, 3955, 0.749
10300.3, 47.588, 486.07132, 3946, 0.749
10300.3, 48.362, 498.08103, 3938, 0.749
10300.4, 49.159, 510.26996, 3930, 0.749
10300.4, 49.957, 522.75717, 3922, 0.748
10300.4, 50.781, 535.54997, 3914, 0.748
10300.5, 51.618, 548.78218, 3906, 0.748
10300.5, 52.457, 562.21186, 3898, 0.748
10300.5, 53.321, 575.97018, 3890, 0.747
10300.6, 54.200, 590.20108, 3882, 0.747
10300.6, 55.093, 604.64435, 3873, 0.747
10300.6, 56.002, 619.44108, 3865, 0.747
10300.7, 56.925, 634.59990, 3857, 0.746
10300.7, 57.863, 650.27941, 3849, 0.746
10300.7, 58.817, 666.19290, 3841, 0.746
10300.8, 59.786, 682.49583, 3833, 0.745
10300.8, 60.772, 699.35873, 3825, 0.745
10300.8, 61.773, 716.47328, 3816, 0.745
10300.8, 62.806, 734.00666, 3808, 0.744
10300.9, 63.841, 751.96911, 3800, 0.744
10300.9, 64.908, 770.54854, 3791, 0.744
10300.9, 65.978, 789.40523, 3784, 0.743
10300.9, 67.066, 808.72338, 3776, 0.743
10301.0, 68.187, 828.70508, 3767, 0.743
10301.0, 69.327, 848.98497, 3759, 0.742
10301.0, 70.469, 869.76114, 3751, 0.742
10301.0, 71.647, 891.04574, 3743, 0.742
10301.1, 72.845, 913.06144, 3734, 0.741
10301.1, 74.063, 935.40567, 3726, 0.741
10301.1, 75.284, 958.29672, 3718, 0.740
10301.1, 76.542, 981.97402, 3709, 0.740
10301.1, 77.822, 1006.00468, 3702, 0.740
10301.2, 79.122, 1030.62340, 3693, 0.739
10301.2, 80.445, 1055.84459, 3685, 0.739
10301.2, 81.790, 1081.93208, 3676, 0.738
10301.2, 83.176, 1108.40889, 3669, 0.738
10301.2, 84.567, 1135.53363, 3660, 0.737
10301.3, 85.981, 1163.59005, 3652, 0.737
10301.3, 87.418, 1192.06517, 3643, 0.736
10301.3, 88.900, 1221.23713, 3635, 0.736
10301.3, 90.386, 1251.12298, 3627, 0.735
10301.3, 91.918, 1282.03535, 3619, 0.735
10301.3, 93.454, 1313.40904, 3611, 0.734
10301.4, 95.039, 1345.55049, 3602, 0.734
10301.4, 96.627, 1378.79595, 3594, 0.733
10301.4, 98.265, 1412.53754, 3586, 0.733
10301.4, 99.908, 1447.10485, 3578, 0.732
10301.4, 101.601, 1482.51809, 3569, 0.732
10301.4, 103.324, 1519.14770, 3561, 0.731
10301.5, 105.075, 1556.32395, 3553, 0.730
10301.5, 106.856, 1594.40996, 3544, 0.730
10301.5, 108.643, 1633.80417, 3536, 0.729
10301.5, 110.484, 1673.78627, 3528, 0.728
10301.5, 112.357, 1714.74680, 3520, 0.728
10301.5, 114.262, 1756.70970, 3512, 0.727
10301.5, 116.225, 1800.11396, 3503, 0.726
10301.6, 118.195, 1844.16595, 3495, 0.726
10301.6, 120.199, 1889.29598, 3487, 0.725
10301.6, 122.236, 1935.97614, 3479, 0.724
10301.6, 124.308, 1983.35292, 3470, 0.723
10301.6, 126.445, 2031.88910, 3462, 0.722
10301.6, 128.588, 2081.61304, 3454, 0.722
10301.6, 130.798, 2133.04491, 3445, 0.721
10301.6, 133.015, 2185.24432, 3437, 0.720
10301.6, 135.301, 2238.72114, 3429, 0.719
10301.7, 137.594, 2294.03479, 3421, 0.718
10301.7, 139.959, 2350.17391, 3413, 0.717
10301.7, 142.331, 2407.68685, 3404, 0.716
10301.7, 144.777, 2466.60723, 3396, 0.716
10301.7, 147.265, 2527.55142, 3388, 0.715
10301.7, 149.796, 2589.40511, 3379, 0.714
10301.7, 152.335, 2652.77246, 3371, 0.713
10301.7, 154.953, 2718.31637, 3363, 0.712
10301.7, 157.616, 2784.83841, 3355, 0.710
10301.7, 160.325, 2852.98836, 3347, 0.709
10301.7, 163.080, 2923.47914, 3338, 0.708
10301.8, 165.882, 2995.02188, 3330, 0.707
10301.8, 168.733, 3068.31540, 3322, 0.706
10301.8, 171.672, 3143.40254, 3314, 0.705
10301.8, 174.622, 3221.06879, 3305, 0.704
10301.8, 177.623, 3299.89408, 3297, 0.702
10301.8, 180.676, 3380.64836, 3289, 0.701
10301.8, 183.823, 3464.17641, 3281, 0.700
10301.8, 186.982, 3548.95097, 3273, 0.699
10301.8, 190.239, 3635.80012, 3264, 0.697
10301.8, 193.508, 3724.77462, 3256, 0.696
10301.8, 196.879, 3816.80524, 3248, 0.694
10301.8, 200.263, 3910.20926, 3240, 0.693
10301.8, 203.470, 3998.52670, 3232, 0.692
10301.8, 203.939, 4010.51366, 3231, 0.690
10301.9, 204.409, 4022.53656, 3229, 0.689
10301.9, 204.880, 4034.59550, 3228, 0.688
10301.9, 205.305, 4046.69059, 3227, 0.687
10301.9, 205.779, 4058.82195, 3226, 0.685
10301.9, 206.253, 4070.98967, 3225, 0.684
10301.9, 206.728, 4083.19386, 3223, 0.683
10301.9, 207.205, 4095.43465, 3222, 0.682
10301.9, 207.539, 4107.71213, 3222, 0.681
10301.9, 207.826, 4120.02641, 3222, 0.679
10301.9, 208.161, 4132.37761, 3222, 0.678
10301.9, 208.449, 4144.76584, 3223, 0.677
10301.9, 208.737, 4158.14855, 3223, 0.676
10301.9, 209.026, 4170.61403, 3223, 0.674
10301.9, 209.363, 4183.11689, 3223, 0.673
10301.9, 209.652, 4196.62342, 3223, 0.672
10301.9, 209.942, 4209.20425, 3223, 0.670
10301.9, 210.087, 4218.90747, 3224, 0.669
10301.9, 210.184, 4225.71302, 3225, 0.667
10301.9, 210.233, 4232.52956, 3226, 0.665
10301.9, 210.281, 4238.38106, 3226, 0.664
10302.0, 210.329, 4245.21803, 3227, 0.662
10302.0, 210.329, 4252.06603, 3228, 0.660
10302.0, 210.378, 4257.94454, 3229, 0.659
10302.0, 210.378, 4264.81307, 3230, 0.657
10302.0, 210.378, 4271.69267, 3231, 0.655
10302.0, 210.378, 4278.58338, 3233, 0.653
10302.0, 210.378, 4285.48520, 3234, 0.651
10302.0, 210.329, 4291.40991, 3236, 0.649
10302.0, 210.281, 4298.33243, 3237, 0.646
10302.0, 210.233, 4305.26610, 3239, 0.644
10302.0, 210.184, 4312.21097, 3241, 0.642
10302.0, 210.087, 4319.16704, 3243, 0.639
10302.0, 209.942, 4325.13831, 3245, 0.637
10302.0, 209.846, 4332.11523, 3247, 0.634
10302.0, 209.701, 4339.10341, 3249, 0.632
10302.0, 209.508, 4346.10285, 3252, 0.629
10302.0, 209.315, 4353.11359, 3255, 0.626
10302.0, 209.074, 4360.13564, 3258, 0.624
10302.0, 208.833, 4366.16355, 3261, 0.621
10302.0, 208.545, 4373.20665, 3265, 0.618
10302.1, 208.209, 4380.26111, 3269, 0.615
10302.1, 207.874, 4387.32695, 3273, 0.612
10302.1, 207.444, 4394.40419, 3277, 0.608
10302.1, 207.014, 4401.49284, 3282, 0.605
10302.1, 206.538, 4408.59293, 3287, 0.602
10302.1, 206.016, 4415.70447, 3292, 0.599
10302.1, 205.447, 4422.82749, 3298, 0.596
10302.1, 204.833, 4428.94207, 3304, 0.593
10302.1, 204.221, 4436.08644, 3311, 0.589
10302.1, 203.517, 4443.24233, 3318, 0.586
10302.1, 202.722, 4450.40977, 3326, 0.583
10302.1, 201.930, 4457.58876, 3333, 0.580
10302.1, 201.094, 4464.77934, 3342, 0.578
10302.1, 200.217, 4471.98152, 3350, 0.575
10302.1, 199.297, 4479.19531, 3360, 0.572
10302.1, 198.335, 4486.42074, 3370, 0.570
10302.1, 197.288, 4493.65783, 3379, 0.568
10302.1, 196.246, 4500.90659, 3390, 0.566
10302.1, 195.209, 4507.12912, 3400, 0.564
10302.1, 194.089, 4514.39961, 3411, 0.562
10302.2, 192.975, 4521.68183, 3423, 0.560
10302.2, 191.734, 4528.97580, 3435, 0.559
10302.2, 190.327, 4536.28153, 3449, 0.557
10302.2, 188.712, 4542.55297, 3465, 0.556
10302.2, 186.810, 4549.88060, 3483, 0.554
10302.2, 184.587, 4556.17084, 3506, 0.553
10302.2, 181.928, 4563.52044, 3533, 0.551
10302.2, 178.608, 4569.82953, 3567, 0.550
10302.2, 174.542, 4575.09377, 3609, 0.548
10302.2, 169.356, 4580.36408, 3665, 0.547
10302.2, 162.667, 4585.64045, 3741, 0.545
10302.2, 153.957, 4588.80920, 3846, 0.544
10302.2, 142.626, 4589.86593, 3996, 0.542
10302.2, 128.115, 4587.75271, 4216, 0.541
10302.2, 110.382, 4581.41887, 4540, 0.540
10302.2, 90.323, 4568.77741, 5015, 0.539
10302.2, 70.016, 4549.88060, 5690, 0.539
10302.2, 51.868, 4523.76462, 6602, 0.538
10302.2, 37.291, 4491.58890, 7773, 0.537
10302.2, 29.121, 4464.77934, 8782, 0.537
10302.2, 23.561, 4441.19661, 9750, 0.537
10302.3, 19.503, 4418.75579, 10705, 0.537
10302.3, 16.398, 4396.42835, 11657, 0.537
10302.3, 13.823, 4373.20665, 12682, 0.537
10302.3, 11.503, 4347.10370, 13880, 0.537
10302.3, 9.445, 4317.17844, 15293, 0.537
10302.3, 7.649, 4283.51212, 16959, 0.537
10302.3, 6.105, 4244.24064, 18937, 0.537
10302.3, 4.805, 4199.52335, 21291, 0.536
10302.3, 3.728, 4148.58507, 24099, 0.536
10302.3, 2.854, 4089.78050, 27447, 0.536
10302.3, 2.157, 4022.53656, 31441, 0.536
10302.3, 1.611, 3945.48140, 36199, 0.536
10302.3, 1.192, 3857.44729, 41841, 0.536
10302.3, 0.876, 3757.50874, 48507, 0.536
10302.3, 0.640, 3643.34250, 56286, 0.536
10302.3, 0.468, 3513.98578, 65283, 0.536
10302.3, 0.342, 3368.99216, 75527, 0.536
10302.3, 0.252, 3206.26932, 86976, 0.536
10302.3, 0.187, 3025.51980, 99495, 0.536
10302.3, 0.140, 2827.48298, 112850, 0.536
10302.3, 0.107, 2612.76290, 126648, 0.536
10302.3, 0.083, 2382.86808, 140475, 0.536
10302.3, 0.066, 2141.90399, 153745, 0.536
10302.3, 0.053, 1893.21528, 165959, 0.536
10302.3, 0.044, 1642.85790, 176482, 0.536
10302.3, 0.037, 1396.36836, 184927, 0.536
10302.3, 0.031, 1160.11222, 190853, 0.536
10302.3, 0.027, 940.37267, 193999, 0.536
10302.3, 0.024, 742.33511, 194312, 0.536
10302.3, 0.022, 564.54686, 191646, 0.536
10302.3, 0.020, 399.20870, 185353, 0.536
10302.3, 0.018, 254.38998, 174381, 0.536
10302.3, 0.016, 139.57255, 157652, 0.536
10302.3, 0.015, 70.97412, 138484, 0.536
10302.3, 0.014, 41.93725, 124251, 0.536
10302.3, 0.014, 31.08136, 116574, 0.536
10302.4, 0.014, 28.12548, 114104, 0.536
10302.4, 0.014, 27.91901, 113920, 0.536
10302.5, 0.014, 10.58035, 89392, 0.536
10303.5, 0.014, 0.86119, 47742, 0.536
10313.5, 0.014, 0.03776, 21847, 0.536
10413.5, 0.014, 0.00152, 9784, 0.536
10913.5, 0.014, 0.00014, 5389, 0.536
11413.5, 0.014, 0.00006, 4371, 0.536
11913.5, 0.014, 0.00004, 3838, 0.536
12000.0, 0.014, 0.00003, 3769, 0.536
