##  Star in a Box 
## http://lcogt.net/starinabox 
## Data for a 2 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
1494.2002, 212.863, 4918.12995, 3328, 1.933
1494.2052, 213.108, 4926.06343, 3327, 1.932
1494.2102, 213.403, 4935.14594, 3327, 1.931
1494.2152, 213.698, 4943.10687, 3326, 1.931
1494.2202, 213.944, 4952.22080, 3325, 1.930
1494.2252, 214.240, 4960.20927, 3324, 1.930
1494.2302, 214.536, 4969.35474, 3324, 1.929
1494.2352, 214.783, 4977.37085, 3323, 1.929
1494.2402, 215.080, 4986.54796, 3322, 1.928
1494.2452, 215.377, 4994.59180, 3321, 1.927
1494.2502, 215.675, 5003.80066, 3320, 1.927
1494.2552, 215.924, 5011.87234, 3320, 1.926
1494.2603, 216.222, 5021.11305, 3319, 1.926
1494.2653, 216.521, 5029.21266, 3318, 1.925
1494.2703, 216.820, 5038.48535, 3317, 1.925
1494.2753, 217.070, 5046.61298, 3317, 1.924
1494.2803, 217.370, 5055.91775, 3316, 1.924
1494.2853, 217.671, 5064.07350, 3315, 1.923
1494.2903, 217.972, 5073.41046, 3314, 1.922
1494.2953, 218.273, 5082.76464, 3314, 1.922
1494.3003, 218.524, 5090.96370, 3313, 1.921
1494.3053, 218.827, 5100.35024, 3312, 1.921
1494.3103, 219.129, 5108.57766, 3311, 1.920
1494.3152, 219.432, 5117.99668, 3311, 1.919
1494.3202, 219.735, 5127.43307, 3310, 1.919
1494.3252, 220.039, 5135.70418, 3309, 1.918
1494.3302, 220.293, 5145.17321, 3308, 1.918
1494.3352, 220.597, 5154.65971, 3308, 1.917
1494.3402, 220.902, 5162.97474, 3307, 1.917
1494.3452, 221.208, 5172.49405, 3306, 1.916
1494.3502, 221.513, 5182.03092, 3305, 1.915
1494.3552, 221.820, 5190.39010, 3304, 1.915
1494.3602, 222.126, 5199.95997, 3304, 1.914
1494.3652, 222.433, 5209.54747, 3303, 1.914
1494.3702, 222.741, 5219.15266, 3302, 1.913
1494.3752, 223.049, 5227.57172, 3301, 1.912
1494.3802, 223.357, 5237.21014, 3301, 1.912
1494.3853, 223.666, 5246.86633, 3300, 1.911
1494.3903, 223.975, 5256.54032, 3299, 1.911
1494.3953, 224.285, 5265.01969, 3298, 1.910
1494.4003, 224.595, 5274.72716, 3297, 1.909
1494.4053, 224.905, 5284.45252, 3296, 1.909
1494.4103, 225.216, 5294.19581, 3295, 1.908
1494.4153, 225.528, 5303.95707, 3295, 1.907
1494.4203, 225.840, 5312.51293, 3294, 1.907
1494.4253, 226.152, 5322.30796, 3293, 1.906
1494.4303, 226.464, 5332.12105, 3292, 1.905
1494.4353, 226.778, 5341.95223, 3292, 1.905
1494.4402, 227.091, 5351.80154, 3291, 1.904
1494.4452, 227.405, 5361.66901, 3290, 1.904
1494.4502, 227.719, 5371.55467, 3289, 1.903
1494.4552, 228.034, 5380.21957, 3289, 1.902
1494.4602, 228.349, 5390.13944, 3288, 1.902
1494.4652, 228.665, 5400.07759, 3287, 1.901
1494.4702, 229.034, 5410.03407, 3285, 1.900
1494.4752, 229.351, 5420.00890, 3285, 1.900
1494.4802, 229.668, 5430.00213, 3284, 1.899
1494.4852, 229.985, 5440.01378, 3283, 1.899
1494.4902, 230.303, 5450.04389, 3282, 1.898
1494.4952, 230.622, 5460.09250, 3282, 1.897
1494.5002, 230.940, 5470.15963, 3281, 1.897
1494.5052, 231.313, 5480.24532, 3280, 1.896
1494.5103, 231.633, 5490.34961, 3279, 1.895
1494.5153, 231.953, 5500.47253, 3279, 1.895
1494.5203, 232.274, 5510.61411, 3277, 1.894
1494.5253, 232.648, 5520.77439, 3276, 1.893
1494.5303, 232.970, 5530.95341, 3276, 1.892
1494.5353, 233.292, 5541.15119, 3275, 1.892
1494.5403, 233.615, 5551.36777, 3274, 1.891
1494.5453, 233.991, 5561.60320, 3273, 1.890
1494.5503, 234.315, 5571.85749, 3273, 1.890
1494.5553, 234.639, 5582.13069, 3272, 1.889
1494.5603, 235.017, 5592.42283, 3271, 1.888
1494.5652, 235.342, 5602.73395, 3270, 1.888
1494.5702, 235.668, 5614.35668, 3269, 1.887
1494.5752, 235.993, 5624.70824, 3268, 1.886
1494.5802, 236.374, 5635.07888, 3267, 1.885
1494.5852, 236.701, 5645.46865, 3267, 1.885
1494.5902, 237.083, 5655.87757, 3266, 1.884
1494.5952, 237.411, 5666.30568, 3265, 1.883
1494.6002, 237.739, 5676.75302, 3264, 1.883
1494.6052, 238.122, 5688.52931, 3263, 1.882
1494.6102, 238.451, 5699.01762, 3262, 1.881
1494.6152, 238.836, 5709.52528, 3261, 1.881
1494.6202, 239.166, 5720.05230, 3261, 1.880
1494.6252, 239.497, 5730.59874, 3260, 1.879
1494.6302, 239.883, 5742.48673, 3258, 1.878
1494.6353, 240.215, 5753.07453, 3258, 1.878
1494.6403, 240.602, 5763.68185, 3257, 1.877
1494.6453, 240.935, 5774.30873, 3256, 1.876
1494.6503, 241.324, 5786.28739, 3255, 1.875
1494.6553, 241.657, 5796.95595, 3255, 1.875
1494.6603, 242.047, 5807.64418, 3253, 1.874
1494.6653, 242.382, 5819.69199, 3252, 1.873
1494.6703, 242.773, 5830.42214, 3252, 1.872
1494.6753, 243.108, 5841.17207, 3251, 1.872
1494.6803, 243.501, 5853.28944, 3250, 1.871
1494.6853, 243.893, 5864.08153, 3249, 1.870
1494.6902, 244.231, 5874.89353, 3248, 1.869
1494.6952, 244.625, 5887.08085, 3247, 1.869
1494.7002, 244.963, 5897.93524, 3246, 1.868
1494.7052, 245.358, 5910.17037, 3246, 1.867
1494.7102, 245.754, 5921.06734, 3244, 1.866
1494.7152, 246.093, 5931.98440, 3243, 1.865
1494.7202, 246.490, 5944.29015, 3243, 1.865
1494.7252, 246.888, 5955.25003, 3242, 1.864
1494.7302, 247.229, 5967.60405, 3241, 1.863
1494.7352, 247.628, 5978.60691, 3240, 1.862
1494.7402, 248.028, 5991.00939, 3239, 1.861
1494.7452, 248.370, 6002.05540, 3238, 1.861
1494.7502, 248.771, 6014.50652, 3237, 1.860
1494.7552, 249.172, 6025.59586, 3236, 1.859
1494.7603, 249.574, 6038.09581, 3235, 1.858
1494.7653, 249.919, 6049.22864, 3234, 1.857
1494.7703, 250.323, 6061.77762, 3234, 1.857
1494.7753, 250.726, 6072.95412, 3232, 1.856
1494.7803, 251.131, 6085.55231, 3231, 1.855
1494.7853, 251.478, 6096.77264, 3231, 1.854
1494.7903, 251.884, 6109.42025, 3230, 1.853
1494.7953, 252.290, 6122.09409, 3228, 1.853
1494.8003, 252.697, 6133.38180, 3228, 1.852
1494.8053, 253.105, 6146.10535, 3227, 1.851
1494.8103, 253.513, 6157.43733, 3226, 1.850
1494.8152, 253.922, 6170.21078, 3225, 1.849
1494.8202, 254.273, 6183.01073, 3224, 1.848
1494.8252, 254.683, 6194.41075, 3223, 1.847
1494.8302, 255.094, 6207.26090, 3222, 1.847
1494.8352, 255.505, 6220.13771, 3221, 1.846
1494.8402, 255.918, 6231.60619, 3220, 1.845
1494.8452, 256.330, 6244.53350, 3219, 1.844
1494.8502, 256.744, 6257.48763, 3218, 1.843
1494.8552, 257.158, 6270.46864, 3217, 1.842
1494.8602, 257.573, 6282.02991, 3217, 1.841
1494.8652, 257.988, 6295.06183, 3215, 1.841
1494.8702, 258.404, 6308.12078, 3214, 1.840
1494.8752, 258.821, 6321.20682, 3214, 1.839
1494.8802, 259.239, 6334.32001, 3212, 1.838
1494.8853, 259.657, 6345.99901, 3211, 1.837
1494.8903, 260.076, 6359.16363, 3211, 1.836
1494.8953, 260.495, 6372.35556, 3209, 1.835
1494.9003, 260.916, 6385.57485, 3208, 1.834
1494.9053, 261.336, 6398.82157, 3208, 1.833
1494.9103, 261.818, 6412.09577, 3206, 1.833
1494.9153, 262.241, 6423.91817, 3206, 1.832
1494.9203, 262.664, 6437.24443, 3205, 1.831
1494.9253, 263.087, 6450.59833, 3203, 1.830
1494.9303, 263.512, 6463.97994, 3203, 1.829
1494.9353, 263.937, 6477.38931, 3202, 1.828
1494.9402, 264.363, 6490.82649, 3200, 1.827
1494.9452, 264.850, 6504.29155, 3200, 1.826
1494.9502, 265.277, 6517.78454, 3198, 1.825
1494.9552, 265.705, 6531.30553, 3197, 1.824
1494.9602, 266.134, 6544.85456, 3197, 1.823
1494.9652, 266.624, 6558.43170, 3195, 1.822
1494.9702, 267.055, 6572.03700, 3194, 1.821
1494.9752, 267.485, 6585.67053, 3194, 1.820
1494.9802, 267.979, 6599.33234, 3192, 1.819
1494.9852, 268.411, 6613.02249, 3192, 1.818
1494.9902, 268.844, 6626.74105, 3190, 1.817
1494.9952, 269.339, 6640.48806, 3189, 1.816
1495.0002, 269.774, 6654.26359, 3189, 1.815
1495.0052, 270.209, 6668.06769, 3187, 1.814
1495.0103, 270.707, 6681.90043, 3186, 1.813
1495.0153, 271.144, 6697.30381, 3185, 1.812
1495.0203, 271.581, 6711.19720, 3184, 1.811
1495.0253, 272.082, 6725.11941, 3183, 1.810
1495.0303, 272.521, 6739.07050, 3182, 1.809
1495.0353, 273.023, 6753.05054, 3181, 1.808
1495.0403, 273.464, 6767.05958, 3180, 1.807
1495.0453, 273.968, 6782.65926, 3179, 1.806
1495.0503, 274.410, 6796.72972, 3178, 1.805
1495.0553, 274.916, 6810.82937, 3177, 1.804
1495.0603, 275.359, 6824.95827, 3175, 1.803
1495.0652, 275.867, 6840.69142, 3175, 1.802
1495.0702, 276.312, 6854.88226, 3173, 1.801
1495.0752, 276.822, 6869.10255, 3172, 1.800
1495.0802, 277.332, 6883.35233, 3171, 1.799
1495.0852, 277.779, 6899.22010, 3170, 1.798
1495.0902, 278.292, 6913.53236, 3170, 1.797
1495.0952, 278.740, 6927.87431, 3168, 1.796
1495.1002, 279.254, 6943.84471, 3167, 1.795
1495.1052, 279.769, 6958.24955, 3166, 1.794
1495.1102, 280.221, 6972.68426, 3165, 1.793
1495.1152, 280.737, 6988.75796, 3164, 1.792
1495.1202, 281.255, 7003.25597, 3163, 1.790
1495.1252, 281.709, 7019.40014, 3162, 1.789
1495.1302, 282.228, 7033.96171, 3161, 1.788
1495.1353, 282.748, 7050.17667, 3159, 1.787
1495.1403, 283.270, 7064.80209, 3159, 1.786
1495.1453, 283.727, 7079.45784, 3157, 1.785
1495.1503, 284.250, 7095.77768, 3156, 1.784
1495.1553, 284.774, 7110.49770, 3155, 1.783
1495.1603, 285.299, 7126.88909, 3154, 1.782
1495.1653, 285.759, 7141.67364, 3153, 1.780
1495.1703, 286.286, 7158.13690, 3152, 1.779
1495.1753, 286.814, 7174.63811, 3151, 1.778
1495.1803, 287.343, 7189.52172, 3149, 1.777
1495.1853, 287.872, 7206.09528, 3148, 1.776
1495.1902, 288.403, 7221.04414, 3147, 1.775
1495.1952, 288.935, 7237.69037, 3146, 1.773
1495.2002, 289.468, 7254.37497, 3145, 1.772
1495.2052, 289.935, 7269.42399, 3144, 1.771
1495.2102, 290.469, 7286.18175, 3143, 1.770
1495.2152, 291.005, 7302.97813, 3142, 1.769
1495.2202, 291.541, 7318.12798, 3141, 1.767
1495.2252, 292.079, 7334.99800, 3140, 1.766
1495.2302, 292.617, 7351.90692, 3138, 1.765
1495.2352, 293.157, 7367.15827, 3137, 1.764
1495.2402, 293.697, 7384.14132, 3136, 1.763
1495.2452, 294.239, 7401.16353, 3135, 1.761
1495.2502, 294.781, 7418.22497, 3134, 1.760
1495.2552, 295.393, 7433.61390, 3133, 1.759
1495.2603, 295.937, 7450.75015, 3131, 1.758
1495.2653, 296.483, 7467.92590, 3130, 1.756
1495.2703, 297.030, 7485.14125, 3129, 1.755
1495.2753, 297.577, 7502.39628, 3128, 1.754
1495.2803, 298.126, 7519.69109, 3127, 1.753
1495.2853, 298.676, 7535.29050, 3125, 1.751
1495.2903, 299.226, 7552.66114, 3125, 1.750
1495.2953, 299.847, 7570.07182, 3123, 1.749
1495.3003, 300.400, 7587.52264, 3122, 1.747
1495.3053, 300.954, 7605.01369, 3121, 1.746
1495.3103, 301.509, 7622.54505, 3120, 1.745
1495.3152, 302.134, 7640.11684, 3119, 1.744
1495.3202, 302.691, 7657.72912, 3117, 1.742
1495.3252, 303.249, 7675.38201, 3116, 1.741
1495.3302, 303.879, 7693.07560, 3115, 1.740
1495.3352, 304.439, 7710.80997, 3114, 1.738
1495.3402, 305.000, 7728.58522, 3112, 1.737
1495.3452, 305.633, 7746.40145, 3112, 1.735
1495.3502, 306.196, 7764.25875, 3110, 1.734
1495.3552, 306.761, 7782.15721, 3109, 1.733
1495.3602, 307.397, 7800.09694, 3108, 1.731
1495.3652, 307.964, 7818.07802, 3107, 1.730
1495.3702, 308.603, 7837.90509, 3105, 1.729
1495.3752, 309.172, 7855.97332, 3105, 1.727
1495.3802, 309.813, 7874.08321, 3103, 1.726
1495.3853, 310.384, 7892.23485, 3102, 1.724
1495.3903, 311.028, 7910.42833, 3100, 1.723
1495.3953, 311.602, 7930.48960, 3100, 1.722
1495.4003, 312.248, 7948.77127, 3098, 1.720
1495.4053, 312.824, 7967.09508, 3097, 1.719
1495.4103, 313.473, 7985.46113, 3096, 1.717
1495.4153, 314.123, 8005.71269, 3095, 1.716
1495.4203, 314.702, 8024.16776, 3093, 1.714
1495.4253, 315.355, 8042.66538, 3092, 1.713
1495.4303, 315.937, 8061.20564, 3091, 1.711
1495.4353, 316.592, 8081.64929, 3090, 1.710
1495.4402, 317.249, 8100.27942, 3088, 1.708
1495.4452, 317.907, 8120.82216, 3087, 1.707
1495.4502, 318.493, 8139.54259, 3086, 1.705
1495.4552, 319.154, 8158.30617, 3085, 1.704
1495.4602, 319.816, 8178.99608, 3083, 1.702
1495.4652, 320.479, 8197.85061, 3082, 1.701
1495.4702, 321.070, 8218.64080, 3080, 1.699
1495.4752, 321.736, 8237.58673, 3080, 1.698
1495.4802, 322.404, 8258.47769, 3078, 1.696
1495.4852, 323.073, 8277.51545, 3077, 1.694
1495.4902, 323.743, 8298.50768, 3075, 1.693
1495.4952, 324.414, 8317.63771, 3074, 1.691
1495.5002, 325.087, 8338.73169, 3073, 1.690
1495.5052, 325.762, 8357.95445, 3072, 1.688
1495.5103, 326.437, 8379.15067, 3070, 1.686
1495.5153, 327.115, 8400.40065, 3069, 1.684
1495.5203, 327.869, 8419.76558, 3068, 1.682
1495.5253, 328.549, 8441.11856, 3065, 1.679
1495.5303, 329.306, 8462.52569, 3064, 1.677
1495.5353, 330.065, 8482.03382, 3063, 1.674
1495.5403, 330.826, 8503.54472, 3061, 1.672
1495.5453, 331.589, 8525.11017, 3059, 1.669
1495.5503, 332.353, 8544.76258, 3058, 1.665
1495.5553, 333.196, 8566.43256, 3056, 1.662
1495.5603, 334.041, 8588.15749, 3054, 1.658
1495.5652, 334.888, 8609.93752, 3052, 1.654
1495.5702, 335.738, 8629.78548, 3050, 1.650
1495.5752, 336.667, 8651.67108, 3047, 1.645
1495.5802, 337.598, 8673.61218, 3045, 1.639
1495.5852, 338.610, 8695.60893, 3042, 1.633
1495.5902, 339.625, 8717.66147, 3039, 1.626
1495.5952, 340.722, 8739.76993, 3037, 1.619
1495.6002, 341.901, 8761.93445, 3033, 1.610
1495.6052, 343.163, 8784.15519, 3030, 1.600
1495.6102, 344.588, 8806.43228, 3026, 1.588
1495.6152, 346.178, 8828.76587, 3021, 1.573
1495.6195, 347.696, 8847.08093, 3016, 1.557
1495.6227, 349.140, 8861.35224, 3011, 1.542
1495.6252, 350.429, 8873.60311, 3006, 1.526
1495.6273, 351.641, 8881.77976, 3001, 1.511
1495.6289, 352.858, 8889.96395, 2997, 1.496
1495.6301, 353.916, 8894.05888, 2993, 1.481
1495.6313, 355.059, 8900.20480, 2989, 1.466
1495.6326, 356.123, 8906.35496, 2985, 1.451
1495.6338, 357.191, 8910.45744, 2981, 1.437
1495.6349, 358.344, 8916.61469, 2976, 1.423
1495.6361, 359.335, 8922.77620, 2972, 1.408
1495.6372, 360.413, 8926.88623, 2968, 1.394
1495.6384, 361.493, 8933.05484, 2965, 1.380
1495.6395, 362.493, 8937.16961, 2961, 1.367
1495.6406, 363.580, 8943.34532, 2957, 1.353
1495.6417, 364.586, 8947.46483, 2953, 1.339
1495.6428, 365.595, 8953.64766, 2950, 1.326
1495.6439, 366.606, 8957.77191, 2946, 1.313
1495.6450, 367.536, 8961.89807, 2942, 1.300
1495.6461, 368.553, 8968.09087, 2939, 1.286
1495.6472, 369.488, 8972.22178, 2936, 1.274
1495.6482, 370.510, 8976.35459, 2932, 1.261
1495.6493, 371.450, 8982.55738, 2929, 1.248
1495.6503, 372.392, 8986.69495, 2925, 1.236
1495.6512, 373.336, 8990.83443, 2922, 1.224
1495.6522, 374.283, 8994.97582, 2919, 1.211
1495.6532, 375.146, 9001.19147, 2915, 1.199
1495.6543, 376.097, 9005.33763, 2913, 1.187
1495.6552, 376.964, 9009.48569, 2909, 1.175
1495.6561, 377.833, 9013.63567, 2906, 1.163
1495.6571, 378.791, 9017.78756, 2903, 1.152
1495.6581, 379.665, 9021.94136, 2900, 1.140
1495.6589, 380.452, 9026.09707, 2897, 1.129
1495.6599, 381.329, 9030.25470, 2894, 1.118
1495.6608, 382.208, 9034.41425, 2891, 1.107
1495.6617, 383.089, 9038.57571, 2889, 1.095
1495.6626, 383.884, 9042.73908, 2886, 1.085
1495.6635, 384.680, 9046.90438, 2883, 1.074
1495.6643, 385.567, 9051.07159, 2880, 1.063
1495.6653, 386.367, 9055.24072, 2877, 1.052
1495.6661, 387.168, 9059.41178, 2875, 1.042
1495.6669, 387.972, 9063.58475, 2872, 1.031
1495.6677, 388.776, 9067.75965, 2869, 1.021
1495.6686, 389.493, 9071.93647, 2867, 1.011
1495.6694, 390.301, 9076.11521, 2864, 1.001
1495.6702, 391.111, 9078.20530, 2862, 0.991
1495.6710, 391.832, 9082.38693, 2860, 0.981
1495.6719, 391.832, 9086.57049, 2860, 0.971
1495.6726, 391.832, 9090.75597, 2860, 0.961
1495.6733, 391.832, 9094.94339, 2860, 0.952
1495.6742, 391.742, 9097.03781, 2861, 0.942
1495.6749, 391.652, 9101.22812, 2862, 0.933
1495.6757, 391.562, 9105.42036, 2862, 0.923
1495.6764, 391.381, 9107.51720, 2863, 0.914
1495.6771, 391.111, 9111.71233, 2864, 0.905
1495.6779, 390.931, 9115.90940, 2865, 0.896
1495.6786, 390.661, 9118.00865, 2867, 0.887
1495.6793, 390.301, 9122.20862, 2868, 0.878
1495.6801, 389.942, 9124.30933, 2869, 0.869
1495.6807, 389.583, 9128.51219, 2871, 0.861
1495.6814, 389.135, 9132.71700, 2873, 0.852
1495.6821, 388.597, 9134.82012, 2875, 0.844
1495.6827, 388.061, 9139.02783, 2877, 0.835
1495.6835, 387.436, 9141.13241, 2880, 0.827
1495.6841, 386.812, 9145.34303, 2883, 0.819
1495.6848, 386.011, 9147.44907, 2886, 0.810
1495.6854, 385.212, 9151.66259, 2889, 0.802
1495.6860, 384.326, 9153.77008, 2893, 0.794
1495.6868, 383.442, 9155.87806, 2897, 0.786
1495.6874, 382.384, 9160.09547, 2901, 0.778
1495.6880, 381.241, 9162.20490, 2905, 0.771
1495.6886, 380.014, 9166.42522, 2910, 0.763
1495.6892, 378.617, 9168.53611, 2915, 0.755
1495.6898, 377.138, 9170.64749, 2921, 0.748
1495.6904, 375.578, 9174.87170, 2928, 0.740
1495.6910, 373.766, 9176.98454, 2935, 0.733
1495.6915, 371.792, 9179.09786, 2943, 0.726
1495.6921, 369.573, 9183.32596, 2953, 0.718
1495.6927, 367.113, 9185.44075, 2962, 0.711
1495.6934, 364.250, 9187.55602, 2974, 0.704
1495.6938, 361.077, 9189.67177, 2987, 0.697
1495.6945, 357.273, 9191.78802, 3003, 0.690
1495.6949, 352.614, 9193.90475, 3023, 0.683
1495.6956, 346.737, 9196.02197, 3049, 0.676
1495.6960, 338.922, 9196.02197, 3084, 0.669
1495.6967, 327.190, 9196.02197, 3138, 0.663
1495.6971, 307.397, 9189.67177, 3238, 0.656
1495.6976, 266.440, 9170.64749, 3476, 0.650
1495.6981, 165.310, 9088.66299, 4403, 0.643
1495.7031, 92.300, 8990.83443, 5876, 0.641
1495.7068, 57.996, 8900.20480, 7394, 0.640
1495.7094, 42.619, 8834.86667, 8610, 0.639
1495.7115, 33.197, 8778.08941, 9741, 0.639
1495.7134, 26.742, 8725.69443, 10837, 0.639
1495.7151, 21.857, 8675.60959, 11967, 0.639
1495.7168, 17.844, 8619.85579, 13225, 0.639
1495.7183, 14.551, 8560.51712, 14618, 0.639
1495.7197, 11.852, 8497.67271, 16170, 0.638
1495.7211, 9.641, 8429.46477, 17894, 0.638
1495.7222, 8.013, 8365.65596, 19588, 0.638
1495.7233, 6.667, 8298.50768, 21434, 0.638
1495.7244, 5.553, 8228.10831, 23437, 0.638
1495.7253, 4.630, 8154.55000, 25604, 0.638
1495.7263, 3.865, 8077.92841, 27958, 0.638
1495.7273, 3.231, 7996.50108, 30507, 0.638
1495.7281, 2.704, 7912.24998, 33258, 0.638
1495.7291, 2.266, 7823.48042, 36224, 0.638
1495.7300, 1.901, 7730.36500, 39428, 0.638
1495.7308, 1.598, 7633.08327, 42875, 0.638
1495.7316, 1.345, 7530.08711, 46580, 0.638
1495.7324, 1.133, 7423.35107, 50559, 0.637
1495.7333, 0.957, 7311.39083, 54815, 0.637
1495.7340, 0.809, 7192.83338, 59361, 0.637
1495.7347, 0.685, 7069.68396, 64224, 0.637
1495.7356, 0.581, 6939.04973, 69390, 0.637
1495.7363, 0.494, 6802.99262, 74886, 0.637
1495.7371, 0.421, 6660.39521, 80724, 0.637
1495.7379, 0.359, 6511.78421, 86876, 0.637
1495.7386, 0.307, 6353.30932, 93347, 0.637
1495.7394, 0.264, 6188.70811, 100161, 0.637
1495.7402, 0.226, 6015.89157, 107300, 0.637
1495.7410, 0.195, 5835.79463, 114736, 0.637
1495.7417, 0.168, 5645.46865, 122490, 0.637
1495.7426, 0.146, 5446.28044, 130467, 0.637
1495.7433, 0.126, 5238.41619, 138708, 0.637
1495.7441, 0.110, 5021.11305, 147130, 0.637
1495.7450, 0.096, 4794.02175, 155740, 0.637
1495.7458, 0.084, 4556.17084, 164399, 0.637
1495.7467, 0.074, 4309.23323, 173101, 0.637
1495.7476, 0.065, 4052.28517, 181719, 0.637
1495.7485, 0.057, 3785.29734, 190195, 0.637
1495.7495, 0.051, 3509.94248, 198427, 0.637
1495.7505, 0.045, 3225.52194, 206205, 0.637
1495.7515, 0.040, 2932.91853, 213452, 0.637
1495.7526, 0.036, 2633.90435, 219989, 0.637
1495.7538, 0.032, 2329.70000, 225528, 0.637
1495.7550, 0.029, 2022.55341, 229826, 0.637
1495.7562, 0.026, 1715.14168, 232595, 0.637
1495.7577, 0.023, 1411.88720, 233346, 0.637
1495.7593, 0.021, 1117.37770, 231579, 0.637
1495.7610, 0.019, 838.68717, 226673, 0.637
1495.7631, 0.017, 584.11721, 217570, 0.637
1495.7655, 0.016, 364.41815, 203049, 0.637
1495.7690, 0.014, 180.30177, 179432, 0.637
1495.7740, 0.013, 76.70082, 151426, 0.637
1495.7791, 0.012, 48.42839, 137436, 0.637
1495.7841, 0.012, 43.80261, 134524, 0.637
1495.7850, 0.012, 43.78244, 134524, 0.637
1495.8851, 0.012, 16.59205, 105536, 0.637
1496.8851, 0.012, 1.35052, 56377, 0.637
1506.8851, 0.012, 0.05921, 25793, 0.637
1606.8851, 0.012, 0.00238, 11550, 0.637
2106.8850, 0.012, 0.00022, 6362, 0.637
2606.8850, 0.012, 0.00009, 5161, 0.637
3106.8850, 0.012, 0.00006, 4532, 0.637
3606.8850, 0.012, 0.00004, 4123, 0.637
4106.8853, 0.012, 0.00003, 3827, 0.637
4606.8853, 0.012, 0.00002, 3599, 0.637
5106.8853, 0.012, 0.00002, 3417, 0.637
5606.8853, 0.012, 0.00002, 3265, 0.637
6106.8853, 0.012, 0.00001, 3136, 0.637
6606.8853, 0.012, 0.00001, 3026, 0.637
7106.8853, 0.012, 0.00001, 2928, 0.637
7606.8853, 0.012, 0.00001, 2842, 0.637
8106.8853, 0.012, 0.00001, 2765, 0.637
8606.8848, 0.012, 0.00001, 2695, 0.637
9106.8848, 0.012, 0.00001, 2632, 0.637
9606.8848, 0.012, 0.00001, 2574, 0.637
10106.8850, 0.012, 0.00001, 2521, 0.637
10606.8850, 0.012, 0.00000, 2471, 0.637
11106.8850, 0.012, 0.00000, 2425, 0.637
11606.8850, 0.012, 0.00000, 2383, 0.637
12000.0000, 0.012, 0.00000, 2351, 0.637
