##  Star in a Box 
## http://lcogt.net/starinabox 
## Data for a 0.2 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
1080000.0, 0.103, 10.17654, 32211, 0.183
1080000.0, 0.093, 10.38963, 34143, 0.183
1080000.0, 0.084, 10.63653, 36216, 0.183
1080000.0, 0.075, 10.92195, 38450, 0.183
1080000.0, 0.068, 11.26160, 40870, 0.183
1080000.0, 0.061, 11.66810, 43491, 0.183
1080000.0, 0.055, 12.16746, 46355, 0.183
1080000.0, 0.049, 12.79676, 49511, 0.183
1080000.0, 0.044, 13.60818, 53027, 0.183
1080000.0, 0.040, 14.70618, 57016, 0.183
1080000.0, 0.036, 16.25923, 61660, 0.183
1080000.0, 0.032, 18.62087, 67236, 0.183
1080000.0, 0.029, 22.58396, 74353, 0.183
1080000.0, 0.026, 30.28308, 84236, 0.183
1080000.0, 0.024, 44.85388, 96917, 0.183
1080000.0, 0.023, 66.00852, 109572, 0.183
1080000.0, 0.022, 84.02335, 117788, 0.183
1080000.0, 0.022, 87.78089, 119316, 0.183
1080000.0, 0.022, 0.09451, 21617, 0.183
1080000.0, 0.022, 0.00332, 9361, 0.183
1081000.0, 0.022, 0.00041, 5541, 0.183
1081000.0, 0.022, 0.00018, 4532, 0.183
1082000.0, 0.022, 0.00011, 3992, 0.183
1082000.0, 0.022, 0.00008, 3637, 0.183
1083000.0, 0.022, 0.00006, 3380, 0.183
1083000.0, 0.022, 0.00004, 3181, 0.183
1084000.0, 0.022, 0.00004, 3021, 0.183
1084000.0, 0.022, 0.00003, 2888, 0.183
1085000.0, 0.022, 0.00003, 2775, 0.183
1085000.0, 0.022, 0.00002, 2678, 0.183
1086000.0, 0.022, 0.00002, 2592, 0.183
1086000.0, 0.022, 0.00002, 2517, 0.183
1087000.0, 0.022, 0.00002, 2448, 0.183
