##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 4 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
215.251, 843.335, 31095.67582, 2651, 1.440
215.252, 847.032, 31153.00896, 2647, 1.397
215.252, 848.203, 31174.53613, 2645, 1.383
215.252, 849.180, 31196.07818, 2644, 1.370
215.253, 851.922, 31253.59644, 2641, 1.329
215.253, 851.138, 31239.20694, 2642, 1.342
215.253, 850.159, 31217.63511, 2643, 1.356
215.254, 852.707, 31275.19311, 2641, 1.316
215.254, 853.297, 31296.80472, 2640, 1.302
215.254, 853.886, 31318.43125, 2639, 1.289
215.255, 855.658, 31390.62769, 2638, 1.239
215.255, 855.264, 31368.95130, 2638, 1.251
215.255, 854.870, 31354.50869, 2639, 1.264
215.255, 854.476, 31332.85724, 2639, 1.276
215.256, 855.658, 31405.08694, 2639, 1.226
215.256, 855.855, 31426.78830, 2639, 1.214
215.256, 855.855, 31441.26420, 2639, 1.202
215.257, 854.673, 31513.74380, 2642, 1.155
215.257, 855.067, 31499.23453, 2641, 1.166
215.257, 855.461, 31477.48314, 2641, 1.178
215.257, 855.658, 31462.99056, 2640, 1.190
215.258, 851.334, 31579.11829, 2649, 1.109
215.258, 852.315, 31564.57891, 2647, 1.120
215.258, 853.297, 31550.04623, 2645, 1.131
215.258, 854.083, 31528.25976, 2644, 1.143
215.259, 850.159, 31600.93990, 2651, 1.098
215.259, 848.790, 31615.49603, 2653, 1.087
215.259, 847.227, 31630.05885, 2656, 1.076
215.26, 835.603, 31710.27439, 2677, 1.023
215.26, 838.494, 31695.67463, 2672, 1.034
215.26, 841.008, 31681.08159, 2667, 1.044
215.26, 843.335, 31659.20463, 2663, 1.055
215.26, 845.474, 31644.62839, 2660, 1.065
215.261, 832.147, 31724.88087, 2682, 1.013
215.261, 828.324, 31739.49409, 2688, 1.003
215.261, 823.948, 31754.11403, 2696, 0.993
215.261, 819.030, 31768.74071, 2705, 0.983
215.262, 773.036, 31819.98716, 2785, 0.935
215.262, 787.046, 31812.66118, 2760, 0.944
215.262, 797.627, 31805.33688, 2742, 0.954
215.262, 806.121, 31790.69336, 2726, 0.963
215.262, 813.205, 31776.05657, 2715, 0.973
215.263, 598.274, 31746.80322, 3164, 0.898
215.263, 679.986, 31805.33688, 2969, 0.907
215.263, 725.605, 31827.31482, 2875, 0.916
215.263, 753.876, 31827.31482, 2820, 0.925
215.264, 438.733, 31557.31174, 3689, 0.889
215.264, 161.510, 30817.68417, 6045, 0.880
215.269, 19.593, 28973.43588, 17088, 0.874
215.272, 6.560, 27612.13576, 29181, 0.873
215.275, 2.385, 25911.94421, 47643, 0.872
215.277, 0.944, 23861.62411, 74165, 0.871
215.279, 0.413, 21458.53160, 109245, 0.870
215.281, 0.201, 18758.58174, 151252, 0.869
215.284, 0.110, 15900.10528, 196065, 0.869
215.286, 0.068, 13064.71680, 238232, 0.868
215.289, 0.046, 10444.79691, 273212, 0.868
215.292, 0.034, 8163.94368, 298745, 0.868
215.295, 0.027, 6263.25365, 314702, 0.867
215.298, 0.022, 4716.28455, 322255, 0.867
215.302, 0.019, 3474.56147, 322701, 0.867
215.307, 0.016, 2387.81128, 315937, 0.867
215.312, 0.015, 1648.54194, 304369, 0.867
215.317, 0.013, 1135.27219, 289734, 0.867
215.322, 0.013, 778.21572, 273338, 0.867
215.327, 0.012, 532.23080, 256153, 0.867
215.332, 0.011, 365.51062, 239111, 0.867
215.337, 0.011, 254.44856, 222946, 0.867
215.342, 0.010, 181.59337, 208401, 0.867
215.347, 0.010, 134.33835, 195884, 0.867
215.352, 0.010, 103.99202, 185609, 0.867
215.357, 0.010, 84.74225, 177705, 0.867
215.362, 0.010, 72.77798, 172028, 0.867
215.367, 0.010, 65.67499, 168267, 0.867
215.372, 0.010, 61.83011, 166073, 0.867
215.377, 0.010, 60.10353, 165082, 0.867
215.382, 0.010, 59.62110, 164816, 0.867
215.385, 0.010, 59.60738, 164854, 0.867
215.485, 0.010, 22.58916, 129330, 0.867
216.485, 0.010, 1.83865, 69072, 0.867
226.485, 0.010, 0.08061, 31608, 0.867
326.485, 0.010, 0.00324, 14155, 0.867
826.485, 0.010, 0.00030, 7797, 0.867
1326.49, 0.010, 0.00013, 6324, 0.867
1826.49, 0.010, 0.00008, 5554, 0.867
2326.49, 0.010, 0.00005, 5052, 0.867
2826.49, 0.010, 0.00004, 4690, 0.867
3326.49, 0.010, 0.00003, 4411, 0.867
3826.49, 0.010, 0.00002, 4187, 0.867
4326.49, 0.010, 0.00002, 4001, 0.867
4826.49, 0.010, 0.00002, 3843, 0.867
5326.49, 0.010, 0.00002, 3708, 0.867
5826.49, 0.010, 0.00001, 3588, 0.867
6326.49, 0.010, 0.00001, 3483, 0.867
6826.49, 0.010, 0.00001, 3388, 0.867
7326.49, 0.010, 0.00001, 3303, 0.867
7826.49, 0.010, 0.00001, 3226, 0.867
8326.49, 0.010, 0.00001, 3154, 0.867
8826.49, 0.010, 0.00001, 3089, 0.867
9326.49, 0.010, 0.00001, 3028, 0.867
9826.49, 0.010, 0.00001, 2972, 0.867
10326.5, 0.010, 0.00001, 2920, 0.867
10826.5, 0.010, 0.00001, 2871, 0.867
11326.5, 0.010, 0.00001, 2825, 0.867
11826.5, 0.010, 0.00000, 2782, 0.867
12000.0, 0.010, 0.00000, 2768, 0.867
